Дата и время;Стратегия;Код инструмента;Направление;Количество;Цена;Доход позиции;ID позиции;ID транзакции;ID заявки;Сигнал;Цена входа позиции;Средняя цена позиции;Текущее количество контрактов;Уровень Stop;Уровень Profit;Уровень;ТД Верх;ТД Низ;Средний ТД;Средний Объем;Счетчик;FlagTrade;FlagStopPos;
18.09.2025 09:06:58;SiBD;SiZ5;Продажа;1;87070.0;1696.6;SiBD_B1758026360;1843711617;1892950988252804340;CloseLongProfit;86222.0;86191.8;2;0;0;87070.0;0;0;11.24734188253;357.63669940199;2;-3;0;
18.09.2025 11:39:08;SiBD;SiZ5;Покупка;1;86417.0;1696.6;SiBD_B1758026360;1843720749;1892950988253824802;OpenLong;86222.0;86266.866666667;3;0;0;86417.0;0;0;12.462950092914;1671.905430708;3;1;0;
18.09.2025 12:34:28;SiBD;SiZ5;Продажа;1;86587.0;2016.7333333333;SiBD_B1758026360;1843724071;1892950988254413003;CloseLongProfit;86222.0;86266.866666667;2;0;0;86587.0;0;0;13.00000232744;1757.7670687921;2;-3;0;
18.09.2025 13:34:59;SiBD;SiZ5;Покупка;1;86331.0;2016.7333333333;SiBD_B1758026360;1843727702;1892950988254956636;OpenLong;86222.0;86288.244444444;3;0;0;86331.0;0;0;13.267174387179;1603.678737496;3;1;0;
18.09.2025 13:52:20;SiBD;SiZ5;Продажа;3;86192.0;1728.0;SiBD_B1758026360;1843728747;1892950988255144328;CloseLong;86222.0;86288.244444444;0;0;0;86206.0;0;0;13.399267295063;1774.1665598225;0;-1;0;
18.09.2025 13:52:20;SiBD;SiZ5;Продажа;3;86192.0;0;SiBD_S1758192740;1843728748;1892950988255144334;OpenShortGlob;86192.0;86192.0;-3;0;0;86206.0;0;0;13.399267295063;1774.1665598225;3;-1;0;
18.09.2025 14:51:10;SiBD;SiZ5;Продажа;1;86500.0;0;SiBD_S1758192740;1843732278;1892950988255453548;OpenShort;86192.0;86269.0;-4;0;0;86500.0;0;0;13.473891648017;1268.4373519539;4;2;0;
18.09.2025 14:58:02;SiBD;SiZ5;Покупка;4;86539.0;-1080.0;SiBD_S1758192740;1843732692;1892950988255490863;CloseShort;86192.0;86269.0;0;0;0;86538.0;0;0;13.45940864278;1225.5913799179;0;-1;0;
18.09.2025 14:58:04;SiBD;SiZ5;Покупка;5;86539.0;0;SiBD_B1758196682;1843732693;1892950988255490880;OpenLongGlob;86539.0;86539.0;5;0;0;86538.0;0;0;13.45940864278;1225.5913799179;5;-1;0;
18.09.2025 16:51:34;SiBD;SiZ5;Продажа;1;86729.0;190.0;SiBD_B1758196682;1843739502;1892950988256058962;CloseLongProfit;86539.0;86539.0;4;0;0;86729.0;0;0;13.731109046286;874.06945083;4;-3;0;
19.09.2025 11:51:12;SiBD;SiZ5;Продажа;1;87025.0;676.0;SiBD_B1758196682;1843807872;1892950992548396094;CloseLongProfit;86539.0;86539.0;3;0;0;87025.0;0;0;13.922701701815;1240.9627331459;3;-3;0;
19.09.2025 13:29:22;SiBD;SiZ5;Продажа;1;87333.0;1470.0;SiBD_B1758196682;1843813764;1892950992549031070;CloseLongProfit;86539.0;86539.0;2;0;0;87333.0;0;0;14.49848482464;1796.8666389794;2;-3;0;
22.09.2025 13:22:57;SiBD;SiZ5;Покупка;1;86802.0;1470.0;SiBD_B1758196682;1844072577;1892950996843826799;OpenLong;86539.0;86626.666666667;3;0;0;86802.0;0;0;13.544882575457;1207.3766245753;3;1;0;
22.09.2025 17:47:01;SiBD;SiZ5;Продажа;3;86571.0;1303.0;SiBD_B1758196682;1844088422;1892950996844851860;CloseLong;86539.0;86626.666666667;0;0;0;86576.0;0;0;12.903661610435;888.37830861346;0;-1;0;
22.09.2025 17:47:01;SiBD;SiZ5;Продажа;3;86571.0;0;SiBD_S1758552421;1844088424;1892950996844852573;OpenShortGlob;86571.0;86571.0;-3;0;0;86576.0;0;0;12.903661610435;888.37830861346;3;-1;0;
23.09.2025 11:09:50;SiBD;SiZ5;Покупка;1;86392.0;179.0;SiBD_S1758552421;1844150991;1892951001138057225;CloseShortProfit;86571.0;86571.0;-2;0;0;86392.0;0;0;11.785278870703;842.20369916719;2;-3;0;
23.09.2025 13:06:21;SiBD;SiZ5;Продажа;1;86687.0;179.0;SiBD_S1758552421;1844157983;1892951001138767698;OpenShort;86571.0;86609.666666667;-3;0;0;86687.0;0;0;12.3286981558;1033.2417078586;3;2;0;
23.09.2025 13:27:20;SiBD;SiZ5;Покупка;3;86924.0;-763.99999999999;SiBD_S1758552421;1844159245;1892951001139007052;CloseShort;86571.0;86609.666666667;0;0;0;86909.0;0;0;12.673667967648;1369.2355584737;0;-1;0;
23.09.2025 13:27:20;SiBD;SiZ5;Покупка;4;86925.0;0;SiBD_B1758623240;1844159246;1892951001139007099;OpenLongGlob;86925.0;86925.0;4;0;0;86909.0;0;0;12.673667967648;1369.2355584737;4;-1;0;
23.09.2025 22:06:37;SiBD;SiZ5;Продажа;1;87109.0;184.0;SiBD_B1758623240;1844190404;1892951005432379151;CloseLongProfit;86925.0;86925.0;3;0;0;87099.0;0;0;11.763438801159;267.5056665346;3;-3;1;
24.09.2025 10:00:12;SiBD;SiZ5;Продажа;1;87426.0;685.0;SiBD_B1758623240;1844233212;1892951005433012767;CloseLongProfit;86925.0;86925.0;2;0;0;87426.0;0;0;13.278301627977;533.13012370009;2;-3;0;
24.09.2025 12:20:05;SiBD;SiZ5;Покупка;1;86796.0;685.0;SiBD_B1758623240;1844241605;1892951005434118691;OpenLong;86925.0;86882.0;3;0;0;86796.0;0;0;14.624906124188;1288.9794873767;3;1;0;
24.09.2025 13:38:21;SiBD;SiZ5;Продажа;3;86575.0;-236.0;SiBD_B1758623240;1844246305;1892951005434542368;CloseLong;86925.0;86882.0;0;0;0;86593.0;0;0;14.648121396069;1611.1261462375;0;-1;0;
24.09.2025 13:38:22;SiBD;SiZ5;Продажа;4;86575.0;0;SiBD_S1758710301;1844246307;1892951005434542406;OpenShortGlob;86575.0;86575.0;-4;0;0;86593.0;0;0;14.648121396069;1611.1261462375;4;-1;0;
24.09.2025 16:54:05;SiBD;SiZ5;Покупка;1;86370.0;205.0;SiBD_S1758710301;1844258052;1892951005435295193;CloseShortProfit;86575.0;86575.0;-3;0;0;86372.0;0;0;14.080438419262;1472.5785384377;3;-3;0;
25.09.2025 10:31:14;SiBD;SiZ5;Продажа;1;86697.0;205.0;SiBD_S1758710301;1844321472;1892951009727907218;OpenShort;86575.0;86605.5;-4;0;0;86697.0;0;0;12.746037393623;1000.3260030203;4;2;0;
25.09.2025 13:36:05;SiBD;SiZ5;Покупка;4;86925.0;-1073.0;SiBD_S1758710301;1844332562;1892951009728805135;CloseShort;86575.0;86605.5;0;0;0;86921.0;0;0;12.893951217272;1490.1076133708;0;-1;0;
25.09.2025 13:36:26;SiBD;SiZ5;Покупка;5;86942.6;0;SiBD_B1758796565;1844332590;1892951009728811062;OpenLongGlob;86942.6;86942.6;5;0;0;86921.0;0;0;12.893951217272;1490.1076133708;5;-1;0;
25.09.2025 17:51:44;SiBD;SiZ5;Продажа;1;87132.0;189.39999999999;SiBD_B1758796565;1844347910;1892951009729641643;CloseLongProfit;86942.6;86942.6;4;0;0;87124.0;0;0;12.235053017926;1030.8958105524;4;-3;0;
25.09.2025 19:12:39;SiBD;SiZ5;Покупка;1;86811.0;189.39999999999;SiBD_B1758796565;1844352764;1892951014022092435;OpenLong;86942.6;86916.28;5;0;0;86811.0;0;0;12.204460667567;1116.2630368678;5;1;0;
25.09.2025 20:02:20;SiBD;SiZ5;Продажа;5;86552.0;-1632.0;SiBD_B1758796565;1844355750;1892951014022270065;CloseLong;86942.6;86916.28;0;0;0;86566.0;0;0;12.572281553756;988.43518532547;0;-1;0;
25.09.2025 20:02:21;SiBD;SiZ5;Продажа;6;86551.666666667;0;SiBD_S1758819740;1844355751;1892951014022270077;OpenShortGlob;86551.666666667;86551.666666667;-6;0;0;86566.0;0;0;12.572281553756;988.43518532547;6;-1;0;
26.09.2025 12:49:20;SiBD;SiZ5;Покупка;1;86378.0;173.66666666667;SiBD_S1758819740;1844416160;1892951014023536514;CloseShortProfit;86551.666666667;86551.666666667;-5;0;0;86380.0;0;0;11.924186355432;2465.9013525945;5;-3;0;
26.09.2025 17:58:01;SiBD;SiZ5;Покупка;1;86079.0;646.33333333334;SiBD_S1758819740;1844434682;1892951014024895672;CloseShortProfit;86551.666666667;86551.666666667;-4;0;0;86079.0;0;0;12.753153048845;944.32747877356;4;-3;0;
29.09.2025 10:11:19;SiBD;SiZ5;Покупка;1;85765.0;1433.0;SiBD_S1758819740;1844665880;1892951018317733562;CloseShortProfit;86551.666666667;86551.666666667;-3;0;0;85780.0;0;0;13.277161849697;750.73053562812;3;-3;0;
29.09.2025 14:12:54;SiBD;SiZ5;Покупка;1;85482.0;2502.6666666667;SiBD_S1758819740;1844680378;1892951018318666424;CloseShortProfit;86551.666666667;86551.666666667;-2;0;0;85474.0;0;0;13.481103722579;1173.457398247;2;-3;0;
30.09.2025 11:49:36;SiBD;SiZ5;Покупка;1;85166.0;3888.3333333334;SiBD_S1758819740;1844758177;1892951022613065214;CloseShortProfit;86551.666666667;86551.666666667;-1;0;0;85170.0;0;0;12.540958167196;1938.0440980552;1;-3;0;
30.09.2025 11:55:26;SiBD;SiZ5;Покупка;1;85094.0;5346.0;SiBD_S1758819740;1844758528;1892951022613104132;CloseShortProfit;86551.666666667;86551.666666667;0;0;0;85094.0;0;0;12.572484778193;2055.0076711558;0;-3;0;
01.10.2025 13:39:37;SiBD;SiZ5;Продажа;1;83663.0;0;SiBD_S1759315171;1844851172;1892951026909577581;OpenShort;83663.0;83663.0;-1;0;0;83663.0;0;0;16.987058093363;2331.8610688892;1;2;0;
01.10.2025 16:30:16;SiBD;SiZ5;Покупка;1;83423.0;240.0;SiBD_S1759315171;1844861415;1892951026910691448;CloseShortProfit;83663.0;83663.0;0;0;0;83423.0;0;0;16.652735619017;1281.3397122977;0;-3;0;
